img,individual,entry,rot,F,PixAcc
./results/DESIGNATE/R_0.2080134927329446_0.8674276830196483.png,"(0.2080134927329446, 0.8674276830196483)",2080,312,"(0.000944223787129316, 23.22031327046429)",0
./results/DESIGNATE/R_0.2381354956077316_0.8202061633517436.png,"(0.2381354956077316, 0.8202061633517436)",2381,295,"(0.011248726559257443, 24.610355187953665)",0
./results/DESIGNATE/R_0.2080134927329446_0.7415383072541527.png,"(0.2080134927329446, 0.7415383072541527)",2080,266,"(0.03196786544282981, 22.397047135887227)",0
./results/DESIGNATE/R_0.20801239690015552_0.8836672118459699.png,"(0.20801239690015552, 0.8836672118459699)",2080,318,"(0.006932074111473243, 20.879464657632923)",0
./results/DESIGNATE/R_0.39398161407819_0.8545541772090343.png,"(0.39398161407819, 0.8545541772090343)",3939,307,"(0.2338134473431155, 19.559917101714404)",0
./results/DESIGNATE/R_0.20801348079026136_0.9501787231438965.png,"(0.20801348079026136, 0.9501787231438965)",2080,342,"(0.0009906875371507827, 23.103825108563722)",0
./results/DESIGNATE/R_0.050102988601133464_0.8674049215470949.png,"(0.050102988601133464, 0.8674049215470949)",501,312,"(0.11095221221018528, 16.72861587067401)",0
./results/DESIGNATE/R_0.28224323682539887_0.711371514387385.png,"(0.28224323682539887, 0.711371514387385)",2822,256,"(0.17163128494781668, 19.689440388646894)",0
./results/DESIGNATE/R_0.2003619665871619_0.8674276108581404.png,"(0.2003619665871619, 0.8674276108581404)",2003,312,"(0.2227437748555434, 15.707529107049943)",0
./results/DESIGNATE/R_0.20801238495747232_0.9794604565130262.png,"(0.20801238495747232, 0.9794604565130262)",2080,352,"(0.002493286903369598, 27.963382721555476)",0
./results/DESIGNATE/R_0.2080134927329446_0.6649526426211049.png,"(0.2080134927329446, 0.6649526426211049)",2080,239,"(0.03498298875043275, 21.37730336479433)",0
./results/DESIGNATE/R_0.1582718616200894_0.9340284070306144.png,"(0.1582718616200894, 0.9340284070306144)",1582,336,"(0.2137581628965718, 27.157068213863624)",0
./results/DESIGNATE/R_0.20801355375619995_0.8761350417641023.png,"(0.20801355375619995, 0.8761350417641023)",2080,315,"(0.00603299384624606, 18.019658309129554)",0
./results/DESIGNATE/R_0.1582718616200894_0.8520349959457753.png,"(0.1582718616200894, 0.8520349959457753)",1582,306,"(0.05137387940594123, 19.84648544675466)",0
./results/DESIGNATE/R_0.2381354956077316_0.8023391525708734.png,"(0.2381354956077316, 0.8023391525708734)",2381,288,"(0.013202379828123525, 17.760393003264696)",0
./results/DESIGNATE/R_0.10913867534649943_0.725197284605085.png,"(0.10913867534649943, 0.725197284605085)",1091,261,"(0.18515710400114552, 19.773207264390557)",0
./results/DESIGNATE/R_0.20801238495747232_0.9242444031225916.png,"(0.20801238495747232, 0.9242444031225916)",2080,332,"(0.0010337287397140908, 12.611661648672415)",0
./results/DESIGNATE/R_0.27692512656448653_0.7217645510409418.png,"(0.27692512656448653, 0.7217645510409418)",2769,259,"(0.22660308585179417, 22.57910993663347)",0
./results/DESIGNATE/R_0.14232485841895862_0.8652758151000844.png,"(0.14232485841895862, 0.8652758151000844)",1423,311,"(0.37840095971385485, 29.363609612097406)",0
./results/DESIGNATE/R_0.15693519903017464_0.8708578834087202.png,"(0.15693519903017464, 0.8708578834087202)",1569,313,"(0.25456304632346294, 17.30823829644161)",0
./results/DESIGNATE/R_0.208013571655504_0.9818111692338519.png,"(0.208013571655504, 0.9818111692338519)",2080,353,"(0.0010297345839153861, 13.037362187204767)",0
./results/DESIGNATE/R_0.2080134817667844_0.8488707107952527.png,"(0.2080134817667844, 0.8488707107952527)",2080,305,"(0.0010925040515371654, 28.027861298058557)",0
./results/DESIGNATE/R_0.20801349061470753_0.8674276830196483.png,"(0.20801349061470753, 0.8674276830196483)",2080,312,"(0.0009442084487365881, 14.69944692902246)",0
./results/DESIGNATE/R_0.1498299393268502_0.8674252223752729.png,"(0.1498299393268502, 0.8674252223752729)",1498,312,"(0.21251970941011922, 24.58617241702272)",0
./results/DESIGNATE/R_0.05881090543434883_0.8674049215470949.png,"(0.05881090543434883, 0.8674049215470949)",588,312,"(0.19706366591787472, 26.277069113892708)",0
./results/DESIGNATE/R_0.20801355375619995_0.8619278603348987.png,"(0.20801355375619995, 0.8619278603348987)",2080,310,"(0.008500963858677553, 19.689773139451766)",0
./results/DESIGNATE/R_0.13649585972192985_0.8674281401161297.png,"(0.13649585972192985, 0.8674281401161297)",1364,312,"(0.23360123578400646, 12.999740212037306)",0
./results/DESIGNATE/R_0.1562829230295686_0.7810787024034735.png,"(0.1562829230295686, 0.7810787024034735)",1562,281,"(0.21438623242829075, 13.232578280428362)",0
./results/DESIGNATE/R_0.15843671586610564_0.725197284605085.png,"(0.15843671586610564, 0.725197284605085)",1584,261,"(0.23015867204604198, 20.434462843350573)",0
./results/DESIGNATE/R_0.12754825386591864_0.8294188041421507.png,"(0.12754825386591864, 0.8294188041421507)",1275,298,"(0.2064031790856094, 14.60169539186613)",0
./results/DESIGNATE/R_0.1582718616200894_0.8904798942198283.png,"(0.1582718616200894, 0.8904798942198283)",1582,320,"(0.1005560523954162, 25.19689382631009)",0
./results/DESIGNATE/R_0.20801355375619995_0.863954955127864.png,"(0.20801355375619995, 0.863954955127864)",2080,311,"(0.009133514253509185, 24.21978829141017)",0
./results/DESIGNATE/R_0.1602247211090775_0.7292450410044188.png,"(0.1602247211090775, 0.7292450410044188)",1602,262,"(0.2165744736156175, 17.94607760189775)",0
./results/DESIGNATE/R_0.30473461300252536_0.8674251502137649.png,"(0.30473461300252536, 0.8674251502137649)",3047,312,"(0.21680024021791197, 13.34320982880366)",0
./results/DESIGNATE/R_0.09118284206427682_0.725197284605085.png,"(0.09118284206427682, 0.725197284605085)",911,261,"(0.270988840384286, 19.84526073029842)",0
./results/DESIGNATE/R_0.23301122439170377_0.8674251502137649.png,"(0.23301122439170377, 0.8674251502137649)",2330,312,"(0.17352911272283603, 22.948386552937297)",0
./results/DESIGNATE/R_0.07072788917957154_0.8674276830196483.png,"(0.07072788917957154, 0.8674276830196483)",707,312,"(0.17962546453016093, 13.908233910626066)",0
./results/DESIGNATE/R_0.20605952546848424_0.9772556927833326.png,"(0.20605952546848424, 0.9772556927833326)",2060,351,"(0.21564595787172602, 23.859643182035285)",0
./results/DESIGNATE/R_0.20592210336660263_0.8674251502137649.png,"(0.20592210336660263, 0.8674251502137649)",2059,312,"(0.3062262865864175, 12.641406834730864)",0
./results/DESIGNATE/R_0.21404283217778639_0.9205423022650395.png,"(0.21404283217778639, 0.9205423022650395)",2140,331,"(0.2209425964003042, 19.593643843414668)",0
./results/DESIGNATE/R_0.20795697092009438_0.8674276830196483.png,"(0.20795697092009438, 0.8674276830196483)",2079,312,"(0.21695696519003888, 19.231303246307363)",0
./results/DESIGNATE/R_0.20801355375619995_0.8674251493939403.png,"(0.20801355375619995, 0.8674251493939403)",2080,312,"(0.0009442544654098267, 16.322689081702798)",0
./results/DESIGNATE/R_0.1582718616200894_0.7327733608572565.png,"(0.1582718616200894, 0.7327733608572565)",1582,263,"(0.11480295122346333, 27.366144266506282)",0
./results/DESIGNATE/R_0.2080134927329446_0.9002464746708124.png,"(0.2080134927329446, 0.9002464746708124)",2080,324,"(0.0012412278769250494, 29.459708617951055)",0
./results/DESIGNATE/R_0.1582718616200894_0.8940878751452489.png,"(0.1582718616200894, 0.8940878751452489)",1582,321,"(0.09920271988787634, 27.438448524516694)",0
./results/DESIGNATE/R_0.20801355375619995_0.8322760537821924.png,"(0.20801355375619995, 0.8322760537821924)",2080,299,"(0.019285941652341647, 27.904097001102045)",0
./results/DESIGNATE/R_0.20658041819621753_0.8674251502137649.png,"(0.20658041819621753, 0.8674251502137649)",2065,312,"(0.24504435489985285, 14.180188117778542)",0
./results/DESIGNATE/R_0.4072736358764823_0.8674252223752729.png,"(0.4072736358764823, 0.8674252223752729)",4072,312,"(0.2328436239765367, 18.565177884651003)",0
./results/DESIGNATE/R_0.15861997381922768_0.8674276830196483.png,"(0.15861997381922768, 0.8674276830196483)",1586,312,"(0.27515398690585924, 12.507353493339036)",0
./results/DESIGNATE/R_0.20645724036366864_0.7302192041818083.png,"(0.20645724036366864, 0.7302192041818083)",2064,262,"(0.22439300108129362, 13.387208021251311)",0
./results/DESIGNATE/R_0.20801349418835563_0.8674254029141292.png,"(0.20801349418835563, 0.8674254029141292)",2080,312,"(0.0009442007797270955, 14.60488166119297)",0
./results/DESIGNATE/R_0.15084241773637327_0.8674283439688321.png,"(0.15084241773637327, 0.8674283439688321)",1508,312,"(0.22148861063489653, 25.61897507698789)",0
./results/DESIGNATE/R_0.17348658912677734_0.8674251502137649.png,"(0.17348658912677734, 0.8674251502137649)",1734,312,"(0.2122523439043848, 17.261766222687935)",0
./results/DESIGNATE/R_0.2282085927882018_0.725197284605085.png,"(0.2282085927882018, 0.725197284605085)",2282,261,"(0.23274744490337362, 26.80021667795688)",0
./results/DESIGNATE/R_0.15982811398936536_0.862405706680542.png,"(0.15982811398936536, 0.862405706680542)",1598,310,"(0.24269359471379595, 13.297318418480279)",0
./results/DESIGNATE/R_0.18526813284192406_0.8674273581577759.png,"(0.18526813284192406, 0.8674273581577759)",1852,312,"(0.07594017494656238, 27.754598617046103)",0
./results/DESIGNATE/R_0.20801355587443704_0.8674017277920277.png,"(0.20801355587443704, 0.8674017277920277)",2080,312,"(0.0009468999762763721, 28.822496884810125)",0
./results/DESIGNATE/R_0.2443356144604723_0.8674251059495678.png,"(0.2443356144604723, 0.8674251059495678)",2443,312,"(0.20694735013283722, 28.971856751146827)",0
./results/DESIGNATE/R_0.2080134927329446_0.8626768906478728.png,"(0.2080134927329446, 0.8626768906478728)",2080,310,"(0.005010484109598509, 16.51048526925052)",0
./results/DESIGNATE/R_0.22021281488690064_0.8674251502137649.png,"(0.22021281488690064, 0.8674251502137649)",2202,312,"(0.2402653876301743, 15.836226308962466)",0
./results/DESIGNATE/R_0.1582718616200894_0.7583499191684918.png,"(0.1582718616200894, 0.7583499191684918)",1582,273,"(0.07327309538626632, 23.6674352784044)",0
./results/DESIGNATE/R_0.20801349204067232_0.8674271652520241.png,"(0.20801349204067232, 0.8674271652520241)",2080,312,"(0.0009442314565125573, 25.558630797649766)",0
./results/DESIGNATE/R_0.22582483367525338_0.8620844336293138.png,"(0.22582483367525338, 0.8620844336293138)",2258,310,"(0.22940231006930287, 27.355361250444403)",0
./results/DESIGNATE/R_0.24276664591521607_0.8351708425180167.png,"(0.24276664591521607, 0.8351708425180167)",2427,300,"(0.21963217388690137, 15.090965255496354)",0
./results/DESIGNATE/R_0.1582718616200894_0.982601458729341.png,"(0.1582718616200894, 0.982601458729341)",1582,353,"(0.049132634274461205, 21.03558008698428)",0
./results/DESIGNATE/R_0.29561739706061635_0.8674254029141292.png,"(0.29561739706061635, 0.8674254029141292)",2956,312,"(0.23065182878661217, 29.00643721080132)",0
./results/DESIGNATE/R_0.1582839253739645_0.8674049215470949.png,"(0.1582839253739645, 0.8674049215470949)",1582,312,"(0.05518111417960364, 28.463845570933223)",0
./results/DESIGNATE/R_0.26895585600427985_0.8674249130438161.png,"(0.26895585600427985, 0.8674249130438161)",2689,312,"(0.3367370961094913, 12.761968513001129)",0
./results/DESIGNATE/R_0.20801349203702893_0.9540702484111628.png,"(0.20801349203702893, 0.9540702484111628)",2080,343,"(0.0010142366469212006, 25.053227836212347)",0
./results/DESIGNATE/R_0.1587693123701713_0.8674049215470949.png,"(0.1587693123701713, 0.8674049215470949)",1587,312,"(0.3366682724433653, 13.60945217007449)",0
./results/DESIGNATE/R_0.20801238495747232_0.9454799919512796.png,"(0.20801238495747232, 0.9454799919512796)",2080,340,"(0.0010285461105133237, 13.607252032669964)",0
./results/DESIGNATE/R_0.2080014289790695_0.8674276830196483.png,"(0.2080014289790695, 0.8674276830196483)",2080,312,"(0.0009442161178706607, 28.464363383579816)",0
./results/DESIGNATE/R_0.09792403620239318_0.7519849135116679.png,"(0.09792403620239318, 0.7519849135116679)",979,270,"(0.23249056430755252, 22.567766037533584)",0
./results/DESIGNATE/R_0.20801349419199902_0.9079356523924764.png,"(0.20801349419199902, 0.9079356523924764)",2080,326,"(0.019127351084555766, 16.24712040712449)",0
./results/DESIGNATE/R_0.20751493420739045_0.9200394403593973.png,"(0.20751493420739045, 0.9200394403593973)",2075,331,"(0.21829817725807288, 22.567701525773572)",0
./results/DESIGNATE/R_0.2080134927329446_0.8721264105185468.png,"(0.2080134927329446, 0.8721264105185468)",2080,313,"(0.026888226505231923, 25.93880978155403)",0
./results/DESIGNATE/R_0.20801355375619995_0.9521549192636238.png,"(0.20801355375619995, 0.9521549192636238)",2080,342,"(0.0009966489484631385, 24.879162008449477)",0
./results/DESIGNATE/R_0.20716754042705313_0.8674248872026958.png,"(0.20716754042705313, 0.8674248872026958)",2071,312,"(0.1985218899784258, 18.859912520430726)",0
./results/DESIGNATE/R_0.15161145642329746_0.8674049215470949.png,"(0.15161145642329746, 0.8674049215470949)",1516,312,"(0.27170133174538436, 21.208052247606595)",0
./results/DESIGNATE/R_0.1582839253739645_0.7253889030646251.png,"(0.1582839253739645, 0.7253889030646251)",1582,261,"(0.13185561218067904, 28.02058643012072)",0
./results/DESIGNATE/R_0.1526877522369433_0.8674249130438161.png,"(0.1526877522369433, 0.8674249130438161)",1526,312,"(0.2232573898268515, 28.162610568884276)",0
./results/DESIGNATE/R_0.20801349418835563_0.9858833594685826.png,"(0.20801349418835563, 0.9858833594685826)",2080,354,"(0.006629503562220354, 23.290906539797636)",0
./results/DESIGNATE/R_0.18611408445554325_0.8674273839988961.png,"(0.18611408445554325, 0.8674273839988961)",1861,312,"(0.2110345655448396, 12.812457596250274)",0
./results/DESIGNATE/R_0.2076852873151821_0.8674276830196483.png,"(0.2076852873151821, 0.8674276830196483)",2076,312,"(0.22428721047901437, 13.933926026227619)",0
./results/DESIGNATE/R_0.19421446344317048_0.8672133029798987.png,"(0.19421446344317048, 0.8672133029798987)",1942,312,"(0.2168639460463836, 20.466942961262227)",0
./results/DESIGNATE/R_0.1582718616200894_0.9302619212564002.png,"(0.1582718616200894, 0.9302619212564002)",1582,334,"(0.152875017001612, 20.25083288859203)",0
./results/DESIGNATE/R_0.20801234959025172_0.8632349207493261.png,"(0.20801234959025172, 0.8632349207493261)",2080,310,"(0.012178585314799777, 15.840142357687327)",0
./results/DESIGNATE/R_0.20801238495747232_0.7808857148937475.png,"(0.20801238495747232, 0.7808857148937475)",2080,281,"(0.05533876283715333, 17.113326535667074)",0
./results/DESIGNATE/R_0.1582718616200894_0.8954491418907324.png,"(0.1582718616200894, 0.8954491418907324)",1582,322,"(0.10399794093244744, 15.535990578411425)",0
./results/DESIGNATE/R_0.28723083140881656_0.8674277214031083.png,"(0.28723083140881656, 0.8674277214031083)",2872,312,"(0.2679116327339014, 26.039855468233547)",0
./results/DESIGNATE/R_0.20570104345691945_0.9377189493106408.png,"(0.20570104345691945, 0.9377189493106408)",2057,337,"(0.2680578345196192, 14.506220751182717)",0
./results/DESIGNATE/R_0.2092955765606802_0.8674049215470949.png,"(0.2092955765606802, 0.8674049215470949)",2092,312,"(0.19933821793587694, 25.179229079354524)",0
./results/DESIGNATE/R_0.20801349204067232_0.8460061634981935.png,"(0.20801349204067232, 0.8460061634981935)",2080,304,"(0.0010711190663243405, 15.591917952564089)",0
./results/DESIGNATE/R_0.20579607065825034_0.920285563685896.png,"(0.20579607065825034, 0.920285563685896)",2057,331,"(0.27297275138807214, 17.717353452342902)",0
./results/DESIGNATE/R_0.08919604863815098_0.7363019752696346.png,"(0.08919604863815098, 0.7363019752696346)",891,265,"(0.23155319795192225, 18.861774990923383)",0
./results/DESIGNATE/R_0.16585871009034386_0.8674253645306693.png,"(0.16585871009034386, 0.8674253645306693)",1658,312,"(0.20299654823857222, 16.67234803578233)",0
./results/DESIGNATE/R_0.16058316775342174_0.9818111692338519.png,"(0.16058316775342174, 0.9818111692338519)",1605,353,"(0.1747873190953627, 19.272148433609694)",0
./results/DESIGNATE/R_0.15700184085395666_0.8674249130438161.png,"(0.15700184085395666, 0.8674249130438161)",1570,312,"(0.232866274629035, 28.90803912395769)",0
./results/DESIGNATE/R_0.20801367237616586_0.831835916410763.png,"(0.20801367237616586, 0.831835916410763)",2080,299,"(0.013759473255099689, 28.449240944872635)",0
./results/DESIGNATE/R_0.1582839253739645_0.8671831106488502.png,"(0.1582839253739645, 0.8671831106488502)",1582,312,"(0.05386506013204918, 25.571088051278508)",0
./results/DESIGNATE/R_0.19594985401819393_0.8674049215470949.png,"(0.19594985401819393, 0.8674049215470949)",1959,312,"(0.2144354444806252, 14.472786929788828)",0
./results/DESIGNATE/R_0.20801349696656762_0.9951172736789529.png,"(0.20801349696656762, 0.9951172736789529)",2080,358,"(0.0017976110849322999, 25.085541984701837)",0
./results/DESIGNATE/R_0.20801349418835563_0.9092466703237361.png,"(0.20801349418835563, 0.9092466703237361)",2080,327,"(0.017134837655869824, 22.20943625347543)",0
./results/DESIGNATE/R_0.1582718616200894_0.8684120761658881.png,"(0.1582718616200894, 0.8684120761658881)",1582,312,"(0.061482818952778115, 25.877037478599977)",0
./results/DESIGNATE/R_0.20579105782810309_0.867404362041053.png,"(0.20579105782810309, 0.867404362041053)",2057,312,"(0.27366029914878126, 17.98430789660487)",0
./results/DESIGNATE/R_0.19806146232195937_0.8522769560233592.png,"(0.19806146232195937, 0.8522769560233592)",1980,306,"(0.21289183474416387, 19.860385838833384)",0
